date,region,property_type,baseline,index_value
01-07-1992,"Calgary, Alberta",Shopping centre,"Index, 2002=100",81.6
01-07-1992,"Calgary, Alberta",Shopping centre,"Index, 2002=100",83.5
01-07-1992,"Calgary, Alberta",Light factory,"Index, 2002=100",76.9
01-07-1992,"Calgary, Alberta",Light factory,"Index, 2002=100",75.4
01-07-1992,"Calgary, Alberta",Light factory,"Index, 2002=100",82.5
01-07-1992,"Calgary, Alberta",Light factory,"Index, 2002=100",72.7
01-07-1992,"Calgary, Alberta",Light factory,"Index, 2002=100",73
01-07-1992,"Calgary, Alberta",School,"Index, 2002=100",78.8
01-07-1992,"Calgary, Alberta",School,"Index, 2002=100",74.6
01-07-1992,"Calgary, Alberta",School,"Index, 2002=100",81.8
01-07-1992,"Calgary, Alberta",School,"Index, 2002=100",78.3
01-07-1992,"Calgary, Alberta",School,"Index, 2002=100",75.3
01-07-1992,"Calgary, Alberta",Apartment,"Index, 2002=100",78.7
01-07-1992,"Calgary, Alberta",Apartment,"Index, 2002=100",75.9
01-07-1992,"Calgary, Alberta",Apartment,"Index, 2002=100",82.4
01-07-1992,"Calgary, Alberta",Apartment,"Index, 2002=100",75.7
01-07-1992,"Calgary, Alberta",Apartment,"Index, 2002=100",74.4
01-07-1992,"Edmonton, Alberta",Office,"Index, 2002=100",81.4
01-07-1992,"Edmonton, Alberta",Office,"Index, 2002=100",80.4
01-07-1992,"Edmonton, Alberta",Office,"Index, 2002=100",83.9
01-07-1992,"Edmonton, Alberta",Office,"Index, 2002=100",78.5
01-07-1992,"Edmonton, Alberta",Office,"Index, 2002=100",79.6
01-07-1992,"Edmonton, Alberta",Warehouse,"Index, 2002=100",81.3
01-07-1992,"Edmonton, Alberta",Warehouse,"Index, 2002=100",79.6
01-07-1992,"Edmonton, Alberta",Warehouse,"Index, 2002=100",83.4
01-07-1992,"Edmonton, Alberta",Warehouse,"Index, 2002=100",76.3
01-07-1992,"Edmonton, Alberta",Warehouse,"Index, 2002=100",80.9
01-07-1992,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",81.2
01-07-1992,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",78.2
01-07-1992,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",82
01-07-1992,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",81.6
01-07-1992,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",88.5
01-07-1992,"Edmonton, Alberta",Light factory,"Index, 2002=100",78.3
01-07-1992,"Edmonton, Alberta",Light factory,"Index, 2002=100",78.3
01-07-1992,"Edmonton, Alberta",Light factory,"Index, 2002=100",83.5
01-07-1992,"Edmonton, Alberta",Light factory,"Index, 2002=100",73
01-07-1992,"Edmonton, Alberta",Light factory,"Index, 2002=100",75
01-07-1992,"Edmonton, Alberta",School,"Index, 2002=100",79.8
01-07-1992,"Edmonton, Alberta",School,"Index, 2002=100",78.2
01-07-1992,"Edmonton, Alberta",School,"Index, 2002=100",82.6
01-07-1992,"Edmonton, Alberta",School,"Index, 2002=100",78.2
01-07-1992,"Edmonton, Alberta",School,"Index, 2002=100",76.3
01-07-1992,"Edmonton, Alberta",Apartment,"Index, 2002=100",80
01-07-1992,"Edmonton, Alberta",Apartment,"Index, 2002=100",78.6
01-07-1992,"Edmonton, Alberta",Apartment,"Index, 2002=100",82.8
01-07-1992,"Edmonton, Alberta",Apartment,"Index, 2002=100",75.5
01-07-1992,"Edmonton, Alberta",Apartment,"Index, 2002=100",78.1
01-07-1992,"Vancouver, British Columbia",Office,"Index, 2002=100",83.9
01-07-1992,"Vancouver, British Columbia",Office,"Index, 2002=100",81.5
01-07-1992,"Vancouver, British Columbia",Office,"Index, 2002=100",84.8
01-07-1992,"Vancouver, British Columbia",Office,"Index, 2002=100",85.5
01-07-1992,"Vancouver, British Columbia",Office,"Index, 2002=100",83.4
01-07-1992,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",82.4
01-07-1992,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",79.3
01-07-1992,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",83.4
01-07-1992,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",84.7
01-07-1992,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",85
01-07-1992,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",83.3
01-07-1992,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",78.2
01-07-1992,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",84.3
01-07-1992,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",85
01-07-1992,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",89.9
01-07-1992,"Vancouver, British Columbia",Light factory,"Index, 2002=100",81.8
01-07-1992,"Vancouver, British Columbia",Light factory,"Index, 2002=100",79.5
01-07-1992,"Vancouver, British Columbia",Light factory,"Index, 2002=100",83.9
01-07-1992,"Vancouver, British Columbia",Light factory,"Index, 2002=100",81.1
01-07-1992,"Vancouver, British Columbia",Light factory,"Index, 2002=100",79.9
01-07-1992,"Vancouver, British Columbia",School,"Index, 2002=100",83.4
01-07-1992,"Vancouver, British Columbia",School,"Index, 2002=100",80.3
01-07-1992,"Vancouver, British Columbia",School,"Index, 2002=100",85
01-07-1992,"Vancouver, British Columbia",School,"Index, 2002=100",85.3
01-07-1992,"Vancouver, British Columbia",School,"Index, 2002=100",79.5
01-07-1992,"Vancouver, British Columbia",Apartment,"Index, 2002=100",83
01-07-1992,"Vancouver, British Columbia",Apartment,"Index, 2002=100",82.1
01-07-1992,"Vancouver, British Columbia",Apartment,"Index, 2002=100",85.2
01-07-1992,"Vancouver, British Columbia",Apartment,"Index, 2002=100",78.8
01-07-1992,"Vancouver, British Columbia",Apartment,"Index, 2002=100",82.3
01-10-1992,Seven census metropolitan area composite,Office,"Index, 2002=100",80.5
01-10-1992,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",77.8
01-10-1992,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",80.3
01-10-1992,Seven census metropolitan area composite,Light factory,"Index, 2002=100",76.1
01-10-1992,Seven census metropolitan area composite,School,"Index, 2002=100",79.6
01-10-1992,Seven census metropolitan area composite,Apartment,"Index, 2002=100",80.1
01-10-1992,"Halifax, Nova Scotia",Office,"Index, 2002=100",88.9
01-10-1992,"Halifax, Nova Scotia",Office,"Index, 2002=100",87.1
01-10-1992,"Halifax, Nova Scotia",Office,"Index, 2002=100",95.1
01-10-1992,"Halifax, Nova Scotia",Office,"Index, 2002=100",79.9
01-10-1992,"Halifax, Nova Scotia",Office,"Index, 2002=100",87.4
01-10-1992,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",89.9
01-10-1992,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",91.3
01-10-1992,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",92.8
01-10-1992,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",74.4
01-10-1992,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",87.4
01-10-1992,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",91.3
01-10-1992,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",90.5
01-10-1992,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.8
01-10-1992,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",82.5
01-10-1992,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",98.6
01-10-1992,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",88.4
01-10-1992,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",92.5
01-10-1992,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",92.9
01-10-1992,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",74.8
01-10-1992,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",86
01-10-1992,"Halifax, Nova Scotia",School,"Index, 2002=100",88.8
01-10-1992,"Halifax, Nova Scotia",School,"Index, 2002=100",90.8
01-10-1992,"Halifax, Nova Scotia",School,"Index, 2002=100",93.3
01-10-1992,"Halifax, Nova Scotia",School,"Index, 2002=100",82.9
01-10-1992,"Halifax, Nova Scotia",School,"Index, 2002=100",84.2
01-10-1992,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",86.5
01-10-1992,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",86.8
01-10-1992,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",91.7
01-10-1992,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",72.5
01-10-1992,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",84.3
01-10-1992,"Montréal, Quebec",Office,"Index, 2002=100",81
01-10-1992,"Montréal, Quebec",Office,"Index, 2002=100",77.9
01-10-1992,"Montréal, Quebec",Office,"Index, 2002=100",84.4
01-10-1992,"Montréal, Quebec",Office,"Index, 2002=100",77.8
01-10-1992,"Montréal, Quebec",Office,"Index, 2002=100",80.3
01-10-1992,"Montréal, Quebec",Warehouse,"Index, 2002=100",81.3
01-10-1992,"Montréal, Quebec",Warehouse,"Index, 2002=100",80.6
01-10-1992,"Montréal, Quebec",Warehouse,"Index, 2002=100",82.8
01-10-1992,"Montréal, Quebec",Warehouse,"Index, 2002=100",74.9
01-10-1992,"Montréal, Quebec",Warehouse,"Index, 2002=100",79.4
01-10-1992,"Montréal, Quebec",Shopping centre,"Index, 2002=100",81.7
01-10-1992,"Montréal, Quebec",Shopping centre,"Index, 2002=100",79.5
01-10-1992,"Montréal, Quebec",Shopping centre,"Index, 2002=100",82.2
01-10-1992,"Montréal, Quebec",Shopping centre,"Index, 2002=100",80.9
01-10-1992,"Montréal, Quebec",Shopping centre,"Index, 2002=100",85.2
01-10-1992,"Montréal, Quebec",Light factory,"Index, 2002=100",78.2
01-10-1992,"Montréal, Quebec",Light factory,"Index, 2002=100",77.8
01-10-1992,"Montréal, Quebec",Light factory,"Index, 2002=100",80.9
01-10-1992,"Montréal, Quebec",Light factory,"Index, 2002=100",71.9
01-10-1992,"Montréal, Quebec",Light factory,"Index, 2002=100",80.4
01-10-1992,"Montréal, Quebec",School,"Index, 2002=100",80.7
01-10-1992,"Montréal, Quebec",School,"Index, 2002=100",77.3
01-10-1992,"Montréal, Quebec",School,"Index, 2002=100",83.7
01-10-1992,"Montréal, Quebec",School,"Index, 2002=100",78.7
01-10-1992,"Montréal, Quebec",School,"Index, 2002=100",76.3
01-10-1992,"Montréal, Quebec",Apartment,"Index, 2002=100",80.1
01-10-1992,"Montréal, Quebec",Apartment,"Index, 2002=100",79
01-10-1992,"Montréal, Quebec",Apartment,"Index, 2002=100",84.7
01-10-1992,"Montréal, Quebec",Apartment,"Index, 2002=100",70.3
01-10-1992,"Montréal, Quebec",Apartment,"Index, 2002=100",76.3
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",80.4
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",76
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",82.9
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",78.9
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",83.5
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.3
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",74.6
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",78.2
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",75.8
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",81.9
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",79.3
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",74.7
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",80.3
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",81.4
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",85.1
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",75.1
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",73.8
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",78
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",74.1
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",81
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",79.2
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",74.3
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",81.7
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",79.5
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",78.1
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",78.8
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",74.6
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",83.2
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",70.9
01-10-1992,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",79.7
01-10-1992,"Toronto, Ontario",Office,"Index, 2002=100",77.8
01-10-1992,"Toronto, Ontario",Office,"Index, 2002=100",69.1
01-10-1992,"Toronto, Ontario",Office,"Index, 2002=100",81.6
01-10-1992,"Toronto, Ontario",Office,"Index, 2002=100",78.7
01-10-1992,"Toronto, Ontario",Office,"Index, 2002=100",83.5
01-10-1992,"Toronto, Ontario",Warehouse,"Index, 2002=100",75.4
01-10-1992,"Toronto, Ontario",Warehouse,"Index, 2002=100",70.7
01-10-1992,"Toronto, Ontario",Warehouse,"Index, 2002=100",76.7
01-10-1992,"Toronto, Ontario",Warehouse,"Index, 2002=100",73.2
01-10-1992,"Toronto, Ontario",Warehouse,"Index, 2002=100",82.1
01-10-1992,"Toronto, Ontario",Shopping centre,"Index, 2002=100",76.8
01-10-1992,"Toronto, Ontario",Shopping centre,"Index, 2002=100",70.8
01-10-1992,"Toronto, Ontario",Shopping centre,"Index, 2002=100",76.1
01-10-1992,"Toronto, Ontario",Shopping centre,"Index, 2002=100",81.9
01-10-1992,"Toronto, Ontario",Shopping centre,"Index, 2002=100",93.1
01-10-1992,"Toronto, Ontario",Light factory,"Index, 2002=100",73
01-10-1992,"Toronto, Ontario",Light factory,"Index, 2002=100",71.1
01-10-1992,"Toronto, Ontario",Light factory,"Index, 2002=100",74.4
01-10-1992,"Toronto, Ontario",Light factory,"Index, 2002=100",72.3
01-10-1992,"Toronto, Ontario",Light factory,"Index, 2002=100",81.4
01-10-1992,"Toronto, Ontario",School,"Index, 2002=100",77
01-10-1992,"Toronto, Ontario",School,"Index, 2002=100",71.4
01-10-1992,"Toronto, Ontario",School,"Index, 2002=100",77.8
01-10-1992,"Toronto, Ontario",School,"Index, 2002=100",78.4
01-10-1992,"Toronto, Ontario",School,"Index, 2002=100",79.1
01-10-1992,"Toronto, Ontario",Apartment,"Index, 2002=100",75.8
01-10-1992,"Toronto, Ontario",Apartment,"Index, 2002=100",69
01-10-1992,"Toronto, Ontario",Apartment,"Index, 2002=100",79.3
01-10-1992,"Toronto, Ontario",Apartment,"Index, 2002=100",72.9
01-10-1992,"Toronto, Ontario",Apartment,"Index, 2002=100",79.7
01-10-1992,"Calgary, Alberta",Office,"Index, 2002=100",80.4
01-10-1992,"Calgary, Alberta",Office,"Index, 2002=100",77
01-10-1992,"Calgary, Alberta",Office,"Index, 2002=100",83.8
01-10-1992,"Calgary, Alberta",Office,"Index, 2002=100",78.5
01-10-1992,"Calgary, Alberta",Office,"Index, 2002=100",78.3
01-10-1992,"Calgary, Alberta",Warehouse,"Index, 2002=100",79.5
01-10-1992,"Calgary, Alberta",Warehouse,"Index, 2002=100",76
01-10-1992,"Calgary, Alberta",Warehouse,"Index, 2002=100",82.2
01-10-1992,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.7
01-10-1992,"Calgary, Alberta",Warehouse,"Index, 2002=100",75.9
01-10-1992,"Calgary, Alberta",Shopping centre,"Index, 2002=100",79.4
01-10-1992,"Calgary, Alberta",Shopping centre,"Index, 2002=100",75.8
01-10-1992,"Calgary, Alberta",Shopping centre,"Index, 2002=100",80.5
